age,monthly_income,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,loan_paid_back,gender_encoded,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Widowed,education_level_encoded,employment_status_encoded,subgrade,grade_encoded,loan_purpose_Business,loan_purpose_Car,loan_purpose_Debt consolidation,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Vacation
58,3745.5,0.018,780,25706.48,11.13,36,843.18,6,38857.25,31755.46,0,0,1,0,False,False,True,False,2.0,4,5,2,False,False,False,False,False,True,False,False
61,2133.72,0.069,566,11070.51,17.97,60,280.94,7,29281.01,19693.2,3,0,1,1,False,True,False,False,0.0,2,1,6,False,False,False,False,False,True,False,False
65,3227.36,0.239,563,22829.09,11.97,36,757.93,5,58053.43,41530.09,3,0,1,1,False,False,True,False,2.0,0,3,6,False,False,True,False,False,False,False,False
44,3418.64,0.053,671,500.0,16.26,36,17.64,5,51318.96,14478.58,1,0,1,1,False,False,True,False,1.0,0,3,3,False,False,True,False,False,False,False,False
60,3525.17,0.252,659,13148.54,11.61,60,289.9,8,30564.78,8318.28,3,0,1,1,False,True,False,False,2.0,0,5,4,False,False,True,False,False,False,False,False
66,5122.57,0.314,658,26911.82,11.78,60,595.65,2,56134.8,33913.41,4,0,1,1,False,False,True,False,2.0,2,1,4,False,False,False,False,True,False,False,False
53,2154.22,0.136,625,15705.41,14.14,36,537.84,3,31923.9,4358.57,1,0,1,0,False,True,False,False,1.0,2,2,4,False,False,True,False,False,False,False,False
37,3343.85,0.231,683,17852.61,13.25,60,408.49,3,52573.06,16434.99,2,0,1,1,False,True,False,False,1.0,0,3,3,False,True,False,False,False,False,False,False
44,2520.67,0.329,782,20116.18,8.68,36,636.7,2,31734.8,24115.36,4,0,1,0,False,False,True,False,1.0,0,2,2,False,False,True,False,False,False,False,False
57,3734.02,0.056,783,22951.04,7.48,36,713.71,3,69467.02,58571.46,2,0,1,1,False,True,False,False,2.0,4,5,2,False,False,True,False,False,False,False,False
22,3333.57,0.126,756,28092.26,12.0,36,933.07,3,48927.92,38700.34,2,0,1,1,False,True,False,False,2.0,0,2,2,False,False,True,False,False,False,False,False
52,895.22,0.505,720,500.0,13.97,60,11.63,7,12681.43,9848.25,2,0,0,0,False,False,True,False,2.0,4,1,3,False,False,False,False,True,False,False,False
44,2035.18,0.04,645,11946.18,10.18,36,386.48,5,40961.12,32485.38,4,0,1,0,False,True,False,False,0.0,1,1,4,False,False,True,False,False,False,False,False
29,1026.38,0.072,701,500.0,10.94,60,10.86,4,22069.73,15472.93,2,0,1,1,True,False,False,False,1.0,0,3,3,True,False,False,False,False,False,False,False
24,8795.92,0.129,650,22549.9,14.77,36,779.16,4,121626.07,54048.14,2,0,1,0,False,True,False,False,0.0,0,4,4,False,True,False,False,False,False,False,False
37,5268.97,0.282,749,27009.63,11.52,60,594.28,5,59971.11,6656.49,1,0,1,1,False,True,False,False,2.0,0,1,2,False,False,True,False,False,False,False,False
37,1422.98,0.485,644,11799.56,13.43,36,400.02,2,18274.63,9141.8,5,0,1,1,False,True,False,False,1.0,0,2,4,False,False,True,False,False,False,False,False
73,5008.79,0.177,783,19254.0,11.35,36,633.55,7,75163.81,39329.09,2,0,1,0,False,True,False,False,0.0,0,5,2,False,False,True,False,False,False,False,False
70,2307.03,0.164,680,8586.04,14.45,36,295.33,4,24429.07,1393.91,3,0,1,0,False,True,False,False,2.0,0,3,3,False,True,False,False,False,False,False,False
68,3362.51,0.054,669,27139.83,15.83,36,951.88,8,51125.83,24870.67,1,0,1,1,False,False,True,False,2.0,0,5,4,False,False,False,True,False,False,False,False
50,896.96,0.244,566,23421.41,16.45,36,828.64,4,17255.1,5647.44,4,0,0,1,False,False,True,False,1.0,0,4,6,False,True,False,False,False,False,False,False
60,3875.95,0.255,594,14517.65,16.78,36,516.01,4,33361.83,21149.55,4,0,0,0,True,False,False,False,1.0,0,3,5,False,True,False,False,False,False,False,False
31,3885.27,0.204,782,6068.31,11.6,36,200.4,3,55439.69,47242.41,2,0,1,1,False,False,True,False,0.0,0,5,2,False,False,True,False,False,False,False,False
41,1031.03,0.111,630,13725.07,9.68,36,440.81,9,23268.76,1710.41,0,0,1,1,False,True,False,False,2.0,0,5,4,False,False,False,False,False,True,False,False
41,6549.24,0.304,765,28744.91,9.46,36,920.25,4,94710.23,48356.72,2,0,1,0,False,True,False,False,0.0,0,3,2,True,False,False,False,False,False,False,False
38,6060.11,0.01,645,20607.82,16.21,60,503.44,7,88620.72,68283.06,0,0,1,0,False,False,True,False,2.0,0,5,4,False,False,False,False,False,False,True,False
75,3395.3,0.162,672,19769.38,17.4,36,708.77,6,56490.45,17845.95,0,0,1,1,False,True,False,False,1.0,0,2,3,False,False,False,False,False,True,False,False
49,2389.41,0.189,638,14216.01,10.98,36,465.28,4,18351.12,17102.86,4,0,0,0,False,False,True,False,1.0,4,4,4,False,False,False,False,False,False,False,True
44,2537.85,0.07,737,1096.83,9.0,36,34.88,5,23462.82,13757.82,0,0,1,0,True,False,False,False,2.0,0,5,3,True,False,False,False,False,False,False,False
30,8127.13,0.145,705,11618.96,12.53,36,388.86,9,86995.19,28378.6,4,0,1,1,False,False,True,False,1.0,0,4,3,False,False,True,False,False,False,False,False
65,9041.26,0.201,703,12675.96,9.36,36,405.22,2,91004.78,53317.65,0,0,1,0,False,False,True,False,2.0,0,4,3,False,False,True,False,False,False,False,False
37,2173.16,0.046,710,13825.28,8.23,60,281.85,12,49808.49,7837.29,0,0,1,0,False,True,False,False,1.0,2,1,3,False,False,False,False,True,False,False,False
38,1064.13,0.303,652,2041.6,13.29,36,69.08,6,12777.28,10132.85,3,0,1,1,False,True,False,False,3.0,2,2,4,True,False,False,False,False,False,False,False
62,2784.87,0.108,699,21489.5,12.36,36,717.46,6,51884.13,34319.36,0,0,1,1,False,False,True,False,3.0,2,1,3,False,True,False,False,False,False,False,False
68,6525.25,0.301,549,7271.92,15.21,36,252.83,4,91264.02,48149.24,0,0,1,0,False,False,True,False,1.0,0,2,6,False,True,False,False,False,False,False,False
40,2042.41,0.082,622,18447.6,13.85,36,629.15,5,36499.33,15126.36,1,0,0,0,False,False,True,False,3.0,4,4,4,False,False,True,False,False,False,False,False
57,1623.21,0.029,847,22177.65,4.11,36,655.86,6,18108.26,16857.62,2,0,1,1,False,False,True,False,3.0,4,1,1,False,False,True,False,False,False,False,False
65,9430.5,0.274,804,15129.03,10.27,60,323.46,4,163304.98,10308.5,4,0,0,0,False,True,False,False,2.0,4,5,1,False,False,False,False,False,True,False,False
38,1261.58,0.097,691,18295.49,14.31,36,628.05,5,20988.56,3823.26,1,0,1,0,False,False,True,False,2.0,2,5,3,False,False,False,True,False,False,False,False
37,7036.97,0.38,687,6662.38,10.74,36,217.3,5,126914.57,57841.29,2,0,0,0,False,True,False,False,2.0,4,3,3,False,False,False,False,False,True,False,False
29,3093.16,0.237,704,26927.47,15.75,60,651.25,7,27766.14,10614.83,0,0,0,0,False,True,False,False,3.0,2,4,3,False,False,True,False,False,False,False,False
34,2909.07,0.314,658,20590.52,13.78,36,701.54,7,42228.07,26785.38,3,0,0,1,True,False,False,False,1.0,3,3,4,False,False,True,False,False,False,False,False
69,3940.59,0.243,624,30858.92,12.54,60,694.89,4,39084.49,21741.39,1,0,0,1,False,True,False,False,2.0,0,1,4,False,False,False,False,False,False,True,False
49,2862.53,0.257,638,21348.97,14.42,36,734.02,4,46063.57,22374.12,5,0,0,0,False,False,True,False,1.0,0,3,4,False,False,True,False,False,False,False,False
51,2896.35,0.127,645,577.39,14.17,36,19.78,4,31363.37,20099.38,1,0,0,1,False,False,True,False,2.0,0,2,4,False,False,False,True,False,False,False,False
24,1792.11,0.269,654,500.0,9.93,60,10.61,4,27964.53,25751.33,3,0,0,0,True,False,False,False,1.0,0,4,4,False,False,True,False,False,False,False,False
38,2435.01,0.288,726,17561.72,11.99,60,390.56,10,28469.54,19190.6,0,0,1,1,False,True,False,False,2.0,2,3,3,True,False,False,False,False,False,False,False
40,4559.19,0.157,743,19608.23,9.76,36,630.5,6,78149.22,27899.71,1,0,1,1,False,True,False,False,2.0,0,2,2,False,True,False,False,False,False,False,False
67,1477.15,0.274,699,5118.25,16.02,36,179.99,10,23261.77,18588.26,1,0,1,1,True,False,False,False,1.0,0,4,3,False,False,True,False,False,False,False,False
63,5110.21,0.185,694,35319.8,16.24,60,863.42,11,92562.58,81967.94,4,0,1,0,False,True,False,False,1.0,0,1,3,False,False,True,False,False,False,False,False
64,2710.98,0.058,695,20320.11,14.47,36,699.14,1,30357.66,9125.08,0,0,1,0,True,False,False,False,2.0,0,4,3,False,True,False,False,False,False,False,False
29,1474.33,0.32,599,10039.43,12.94,36,337.98,5,20119.73,11038.54,4,0,0,0,False,True,False,False,3.0,0,1,5,False,False,False,False,False,False,True,False
33,2807.49,0.436,818,15669.9,8.63,60,322.47,6,53128.67,30951.43,3,0,0,1,False,True,False,False,2.0,0,4,1,False,True,False,False,False,False,False,False
35,3895.13,0.336,796,23707.06,8.74,36,751.01,3,27394.46,5924.01,2,0,1,1,False,True,False,False,1.0,0,4,2,False,False,True,False,False,False,False,False
47,1887.16,0.181,660,29289.15,11.53,36,966.26,8,23010.36,2763.88,4,0,1,0,False,False,True,False,1.0,0,2,4,False,False,True,False,False,False,False,False
35,7055.86,0.222,677,24498.51,14.77,60,579.86,8,65184.08,34789.07,0,0,1,1,True,False,False,False,3.0,0,4,3,False,False,True,False,False,False,False,False
48,5220.79,0.199,662,32312.7,14.07,36,1105.47,4,58756.72,19818.11,3,0,0,0,False,False,True,False,2.0,0,2,4,False,False,False,False,False,True,False,False
57,4429.32,0.11,689,20180.98,10.89,60,437.68,3,51287.02,33980.15,3,0,1,0,False,False,True,False,1.0,0,4,3,False,False,True,False,False,False,False,False
75,2610.0,0.182,708,20610.59,6.57,36,632.35,4,29630.2,9902.06,1,0,1,1,False,True,False,False,3.0,2,1,3,False,True,False,False,False,False,False,False
39,5020.99,0.03,637,9596.5,15.31,60,229.86,5,57494.94,11463.78,2,0,1,0,False,True,False,False,1.0,0,4,4,True,False,False,False,False,False,False,False
46,6047.71,0.147,665,12423.67,11.53,60,273.42,4,76337.81,56840.38,2,0,1,1,False,True,False,False,1.0,0,3,4,False,False,False,True,False,False,False,False
72,2105.81,0.155,698,30277.76,14.21,60,707.81,1,27438.93,6123.75,2,0,0,0,False,False,True,False,1.0,4,4,3,False,True,False,False,False,False,False,False
46,3010.84,0.45,642,500.0,9.02,60,10.38,1,23990.59,11970.11,5,1,0,1,False,False,True,False,1.0,0,5,4,False,False,True,False,False,False,False,False
45,2747.27,0.118,710,9930.88,8.68,60,204.61,6,33057.16,27992.61,3,0,0,1,False,False,True,False,2.0,3,5,3,False,False,True,False,False,False,False,False
46,2677.45,0.252,694,20415.41,12.67,36,684.64,7,38477.99,10787.52,1,0,1,0,False,True,False,False,2.0,0,1,3,True,False,False,False,False,False,False,False
46,7022.45,0.308,624,15638.9,20.64,60,419.92,4,58902.26,3288.87,0,0,1,0,False,True,False,False,3.0,0,1,4,False,False,True,False,False,False,False,False
66,6193.7,0.389,730,22967.42,9.61,36,736.9,3,51235.96,40004.06,3,0,1,0,False,False,True,False,2.0,0,3,3,False,False,False,False,False,False,True,False
48,5606.93,0.099,459,10073.64,13.47,60,231.64,5,58503.9,10769.7,1,0,1,0,False,True,False,False,2.0,1,4,6,False,False,False,False,True,False,False,False
69,4337.66,0.289,671,500.0,11.49,60,10.99,8,57822.97,15366.55,5,0,1,0,False,False,True,False,2.0,0,3,3,False,True,False,False,False,False,False,False
38,3117.62,0.286,811,500.0,6.89,36,15.41,2,26618.59,24613.61,1,0,1,1,False,True,False,False,2.0,0,2,1,False,False,True,False,False,False,False,False
52,2742.08,0.056,683,19355.39,13.08,36,652.91,5,48690.92,11575.87,0,0,1,0,False,False,True,False,1.0,0,3,3,False,False,True,False,False,False,False,False
73,3956.58,0.225,770,13838.36,11.89,36,458.9,4,37002.06,11052.75,1,0,1,0,False,True,False,False,2.0,2,2,2,False,False,True,False,False,False,False,False
23,1185.22,0.165,557,39516.09,13.04,60,899.92,5,20357.94,12571.09,3,0,1,1,False,False,True,False,0.0,0,5,6,False,False,False,False,True,False,False,False
22,5175.81,0.123,814,7649.88,6.8,36,235.51,3,62862.86,13021.54,1,0,1,0,False,False,True,False,2.0,0,2,1,False,False,False,False,False,False,True,False
53,5405.82,0.209,664,500.0,14.18,60,11.68,6,90253.59,59923.6,0,0,1,0,False,True,False,False,2.0,2,1,4,False,False,False,False,True,False,False,False
62,1742.37,0.269,668,32074.29,12.79,36,1077.47,7,26990.58,25020.04,2,0,1,1,False,True,False,False,1.0,0,4,4,True,False,False,False,False,False,False,False
39,1347.23,0.19,539,22187.59,14.86,36,767.62,8,21186.32,15319.75,4,0,1,0,False,True,False,False,2.0,0,2,6,False,False,False,False,False,False,True,False
37,4205.45,0.419,617,9957.9,12.38,36,332.55,3,55869.53,30419.18,4,0,0,1,False,True,False,False,0.0,4,5,4,False,False,False,True,False,False,False,False
64,1207.69,0.054,650,37810.89,13.82,36,1288.98,1,13850.58,6420.82,1,0,1,1,False,True,False,False,3.0,0,4,4,False,False,False,False,False,False,True,False
53,3625.1,0.054,582,10933.28,10.86,36,357.22,8,56995.65,24247.9,1,0,1,1,False,True,False,False,1.0,0,5,5,False,False,True,False,False,False,False,False
32,1908.9,0.307,691,35846.14,10.29,36,1161.54,6,21915.81,9690.9,5,0,1,0,False,True,False,False,2.0,0,2,3,False,False,False,False,True,False,False,False
69,1294.44,0.133,713,10098.11,12.69,36,338.74,4,25250.73,6007.72,2,0,1,1,False,True,False,False,1.0,0,4,3,False,False,False,False,False,False,True,False
23,4682.69,0.203,646,23608.71,10.13,60,503.13,5,79805.18,57159.3,2,0,0,0,False,False,True,False,2.0,3,2,4,False,False,False,False,True,False,False,False
63,7049.75,0.296,591,12644.81,15.75,36,442.99,6,97810.25,42309.96,3,0,1,0,False,False,True,False,2.0,0,2,5,False,False,False,False,False,False,True,False
69,2394.58,0.257,656,19155.08,14.17,36,656.26,3,32719.34,18881.4,1,0,0,0,True,False,False,False,3.0,3,2,4,False,False,False,False,False,False,False,True
75,4998.06,0.126,723,10659.02,13.79,36,363.21,6,62109.75,22045.91,1,0,0,1,True,False,False,False,3.0,4,5,3,False,False,False,False,True,False,False,False
46,1915.79,0.184,611,500.0,13.53,36,16.97,4,26511.87,19072.48,1,0,0,0,False,False,True,False,3.0,3,4,4,False,False,False,True,False,False,False,False
55,5176.96,0.127,702,23219.51,11.87,60,514.98,8,57985.6,6799.07,1,0,1,0,False,False,True,False,3.0,1,3,3,False,False,False,False,True,False,False,False
28,2263.76,0.185,760,678.67,8.99,36,21.58,8,37329.49,13152.11,0,0,0,0,False,False,True,False,2.0,4,3,2,False,False,False,False,True,False,False,False
72,7149.61,0.059,688,14475.43,11.39,36,476.58,4,65991.66,7372.04,0,0,1,0,False,True,False,False,3.0,2,1,3,False,True,False,False,False,False,False,False
56,786.4,0.39,765,26688.69,8.34,36,840.52,3,15986.43,5370.55,4,0,0,0,False,False,True,False,1.0,2,3,2,False,False,False,False,True,False,False,False
73,2215.41,0.124,653,37305.85,13.47,36,1265.44,9,31657.66,22267.08,1,0,1,0,False,True,False,False,2.0,1,5,4,False,False,False,False,False,False,False,True
74,2437.27,0.13,646,27699.5,12.58,36,927.71,2,24393.14,6937.93,0,0,1,1,True,False,False,False,1.0,3,5,4,False,False,True,False,False,False,False,False
27,1179.98,0.28,701,500.0,11.73,36,16.54,4,20567.5,1814.52,2,0,1,1,True,False,False,False,2.0,1,3,3,False,False,True,False,False,False,False,False
66,4638.2,0.112,720,16538.71,13.57,60,381.15,4,82330.64,48689.26,2,0,1,1,False,False,True,False,0.0,0,1,3,False,False,False,False,True,False,False,False
66,2949.33,0.187,531,5384.26,15.88,36,188.98,8,48706.61,33520.3,2,0,0,1,True,False,False,False,1.0,4,2,6,True,False,False,False,False,False,False,False
56,4827.96,0.184,545,10502.69,18.49,60,269.51,6,83853.27,44599.95,2,0,1,0,False,True,False,False,2.0,0,5,6,False,False,False,False,False,False,True,False
36,1942.68,0.213,718,23563.49,11.75,36,779.83,7,33040.39,20218.87,1,0,1,0,False,False,True,False,2.0,0,5,3,False,False,False,True,False,False,False,False
44,1565.69,0.341,813,19808.05,9.46,36,634.14,8,34182.52,27890.08,5,0,0,0,False,False,True,False,2.0,4,3,1,False,False,True,False,False,False,False,False
74,2172.6,0.369,578,500.0,15.18,36,17.38,8,34690.39,25137.34,5,0,0,0,False,True,False,False,2.0,4,2,6,False,False,True,False,False,False,False,False
21,1469.25,0.22,664,9203.46,13.39,36,311.83,3,17638.35,4915.44,3,0,0,0,True,False,False,False,1.0,4,5,4,False,False,False,True,False,False,False,False
69,2481.92,0.291,710,19888.18,11.03,36,651.4,6,36199.81,21686.72,1,0,0,1,False,False,True,False,1.0,4,4,3,False,False,False,False,True,False,False,False
45,6768.61,0.055,639,22749.79,12.17,60,508.01,8,84387.63,13016.76,2,0,1,0,False,False,True,False,2.0,0,1,4,False,True,False,False,False,False,False,False
30,3565.49,0.176,666,6031.86,14.13,36,206.54,8,48793.19,31330.41,1,0,1,1,False,True,False,False,1.0,0,3,4,False,False,False,False,False,False,True,False
74,4509.78,0.067,671,11998.76,9.71,60,253.23,3,34331.38,15293.09,1,0,1,1,True,False,False,False,2.0,0,3,3,False,False,True,False,False,False,False,False
36,2318.17,0.206,638,14467.27,9.82,36,465.6,5,32514.81,14979.08,1,1,1,0,False,False,False,True,2.0,0,2,4,False,False,False,False,False,False,True,False
36,1724.81,0.403,699,10561.74,11.14,36,346.48,1,14515.64,6813.01,1,0,0,1,False,False,True,False,3.0,3,5,3,False,False,True,False,False,False,False,False
28,3390.46,0.176,814,16295.72,10.16,60,347.52,5,37415.31,28226.1,2,0,1,1,False,False,True,False,2.0,4,1,1,False,False,False,False,False,False,True,False
49,3122.25,0.371,642,11668.49,17.35,36,418.05,4,30377.08,18298.87,2,0,1,0,True,False,False,False,3.0,0,5,4,False,False,False,False,True,False,False,False
59,5816.14,0.172,632,4794.15,12.64,60,108.2,5,62498.96,32164.17,4,0,1,1,False,True,False,False,1.0,0,4,4,False,False,True,False,False,False,False,False
48,6459.99,0.024,616,15140.27,13.44,36,513.35,3,85586.87,11949.04,3,0,1,1,False,False,False,True,1.0,0,5,4,False,False,False,False,False,False,True,False
26,5363.28,0.224,500,16488.37,13.9,36,562.73,7,64549.79,44207.71,3,0,1,1,False,True,False,False,0.0,0,2,6,False,True,False,False,False,False,False,False
36,10607.19,0.181,615,13461.74,12.35,36,449.38,3,149958.21,76575.52,4,0,1,1,False,False,True,False,2.0,0,1,4,False,False,True,False,False,False,False,False
40,3141.16,0.17,705,25944.7,11.82,60,574.77,1,31295.28,28930.19,6,0,1,1,False,True,False,False,2.0,0,3,3,False,False,True,False,False,False,False,False
36,4435.99,0.232,628,19189.43,13.0,60,436.62,2,66737.62,28992.74,2,1,0,0,False,False,True,False,3.0,0,5,4,False,False,False,False,True,False,False,False
27,6296.66,0.266,666,4384.36,13.76,36,149.34,5,103194.7,44487.66,3,0,1,1,False,True,False,False,1.0,0,5,4,False,False,False,False,False,False,True,False
61,4994.21,0.12,554,500.0,17.44,36,17.94,3,55672.72,44326.39,3,0,1,0,False,True,False,False,2.0,0,2,6,False,False,True,False,False,False,False,False
34,5517.55,0.322,620,5837.21,15.99,36,205.19,1,39388.27,33432.66,0,0,1,1,True,False,False,False,1.0,2,5,4,False,False,True,False,False,False,False,False
63,3159.02,0.133,724,11101.64,10.15,36,359.0,4,36608.14,13397.1,0,0,1,0,True,False,False,False,2.0,2,5,3,False,False,True,False,False,False,False,False
46,2910.14,0.348,565,13662.12,11.07,36,447.73,3,34007.81,27138.62,3,0,0,0,False,False,True,False,1.0,4,5,6,False,True,False,False,False,False,False,False
46,2532.01,0.363,675,9282.39,11.33,36,305.35,6,31774.93,26580.36,3,0,1,0,False,False,True,False,1.0,2,5,3,False,False,False,True,False,False,False,False
34,2691.27,0.059,596,19347.9,12.14,60,431.75,5,42088.17,4932.28,1,0,1,0,False,True,False,False,2.0,0,5,5,False,False,False,False,False,True,False,False
27,3113.62,0.212,637,500.0,15.07,60,11.91,4,37623.06,26313.43,5,0,1,0,False,True,False,False,3.0,2,2,4,False,False,True,False,False,False,False,False
53,2026.52,0.085,665,17767.57,10.92,36,581.01,7,43271.96,18565.8,1,0,1,1,False,True,False,False,0.0,3,5,4,False,False,False,True,False,False,False,False
46,1548.95,0.143,702,23829.1,6.28,36,727.95,5,30403.75,12987.77,0,0,0,0,True,False,False,False,2.0,4,4,3,False,False,False,False,False,False,False,True
65,1517.15,0.09,676,38846.43,13.47,60,893.25,10,32327.34,4619.98,2,0,1,0,False,True,False,False,2.0,0,5,3,False,False,True,False,False,False,False,False
40,6532.23,0.135,829,16610.76,12.64,60,374.89,3,80980.22,25361.04,0,0,1,1,False,False,True,False,3.0,2,4,1,False,False,True,False,False,False,False,False
23,2345.58,0.198,778,26254.62,8.68,36,830.99,3,40973.39,38206.37,3,0,1,1,False,False,True,False,2.0,0,1,2,False,True,False,False,False,False,False,False
72,4343.79,0.283,665,14764.47,10.89,60,320.21,5,63293.26,35895.39,1,0,1,1,False,False,True,False,2.0,0,4,4,False,False,True,False,False,False,False,False
